timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5958,572,577,0.0029,33,,,
5960,572,576,-0.0009,33,,,
5962,572,576,-0.0009,33,,,
5964,572,577,0.0029,33,,,
5966,572,576,-0.0009,33,,,
5968,573,576,0.0026,33,,,
5970,572,576,-0.0009,33,,,
5972,573,576,0.0026,33,,,
5975,571,576,-0.0044,33,,,
5977,572,576,-0.0009,33,,,
5979,573,576,0.0026,33,,,
5981,572,577,0.0029,33,,,
5983,571,576,-0.0044,33,,,
5985,573,577,0.0063,33,,,
5987,573,577,0.0063,33,,,
5989,574,577,0.0098,33,,,
5991,573,576,0.0026,33,,,
5993,572,576,-0.0009,33,,,
5995,574,577,0.0098,33,,,
5997,573,576,0.0026,33,,,
5999,573,576,0.0026,33,,,
6001,572,576,-0.0009,33,,,
6003,572,576,-0.0009,33,,,
6005,572,576,-0.0009,33,,,
6008,573,576,0.0026,33,,,
6010,573,577,0.0063,33,,,
6012,572,576,-0.0009,33,,,
6014,573,577,0.0063,33,,,
6017,573,576,0.0026,33,,,
6019,573,577,0.0063,33,,,
6021,573,576,0.0026,33,,,
6023,572,576,-0.0009,33,,,
6025,574,577,0.0098,33,,,
6027,573,576,0.0026,33,,,
6029,573,577,0.0063,33,,,
6031,572,576,-0.0009,33,,,
6033,572,576,-0.0009,33,,,
6035,572,576,-0.0009,33,,,
6037,572,576,-0.0009,33,,,
6039,573,577,0.0063,33,,,
6041,573,576,0.0026,33,,,
6043,572,576,-0.0009,33,,,
6045,572,576,-0.0009,33,,,
6047,573,576,0.0026,33,,,
6049,573,576,0.0026,33,,,
6051,571,576,-0.0044,33,,,
6053,573,577,0.0063,33,,,
6055,573,576,0.0026,33,,,
6057,573,576,0.0026,33,,,
6060,572,577,0.0029,33,,,
6062,573,576,0.0026,33,,,
6064,574,576,0.0062,33,,,
6066,572,576,-0.0009,33,,,
6068,574,577,0.0098,33,,,
6070,573,576,0.0026,33,,,
6072,573,577,0.0063,33,,,
6074,572,576,-0.0009,33,,,
6076,572,576,-0.0009,33,,,
6078,572,576,-0.0009,33,,,
6080,572,576,-0.0009,33,,,
6082,573,576,0.0026,33,,,
6084,574,576,0.0062,33,,,
6086,572,576,-0.0009,33,,,
6088,573,577,0.0063,33,,,
6090,573,576,0.0026,33,,,
6092,573,577,0.0063,33,,,
6094,572,576,-0.0009,33,,,
6097,572,576,-0.0009,33,,,
6099,573,577,0.0063,33,,,
6102,572,576,-0.0009,33,,,
6104,572,576,-0.0009,33,,,
6106,573,577,0.0063,33,,,
6108,573,576,0.0026,33,,,
6110,573,577,0.0063,33,,,
6112,573,577,0.0063,33,,,
6114,573,576,0.0026,33,,,
6116,573,576,0.0026,33,,,
6118,573,577,0.0063,33,,,
6120,573,577,0.0063,33,,,
6122,573,576,0.0026,33,,,
6124,573,576,0.0026,33,,,
6126,573,577,0.0063,33,,,
6128,573,576,0.0026,33,,,
6130,573,577,0.0063,33,,,
6132,573,576,0.0026,33,,,
6134,573,576,0.0026,33,,,
6136,573,577,0.0063,34,,,
6138,573,576,0.0026,34,,,
6140,573,576,0.0026,34,,,
6142,573,576,0.0026,34,,,
6145,573,577,0.0063,34,,,
6147,573,576,0.0026,34,,,
6149,573,576,0.0026,34,,,
6151,573,576,0.0026,34,,,
6153,573,577,0.0063,34,,,
6155,573,576,0.0026,34,,,
6157,573,577,0.0063,34,,,
6159,573,577,0.0063,34,,,
6161,573,577,0.0063,34,,,
6163,573,577,0.0063,34,,,
6165,573,578,0.0101,34,,,
6167,573,577,0.0063,34,,,
6169,573,577,0.0063,34,,,
6171,573,576,0.0026,34,,,
6172,573,577,0.0063,34,,,
6174,573,576,0.0026,34,,,
6176,573,577,0.0063,34,,,
6178,573,577,0.0063,34,,,
6180,573,577,0.0063,34,,,
6182,573,576,0.0026,34,,,
6184,573,577,0.0063,34,,,
6187,574,576,0.0062,34,,,
6189,573,577,0.0063,34,,,
6191,573,576,0.0026,34,,,
6193,573,576,0.0026,34,,,
6195,573,576,0.0026,34,,,
6197,573,576,0.0026,34,,,
6199,573,577,0.0063,34,,,
6201,573,577,0.0063,34,,,
6203,573,577,0.0063,34,,,
6205,573,577,0.0063,34,,,
6207,573,577,0.0063,34,,,
6209,573,576,0.0026,34,,,
6211,573,577,0.0063,34,,,
6213,573,576,0.0026,34,,,
6215,573,577,0.0063,34,,,
6217,573,577,0.0063,34,,,
6219,573,576,0.0026,34,,,
6221,573,576,0.0026,34,,,
6223,573,577,0.0063,34,,,
6225,573,576,0.0026,34,,,
6227,573,577,0.0063,34,,,
6230,573,577,0.0063,34,,,
6232,573,577,0.0063,34,,,
6234,573,576,0.0026,34,,,
6236,573,577,0.0063,34,,,
6238,573,577,0.0063,34,,,
6240,573,577,0.0063,34,,,
6242,573,577,0.0063,34,,,
6244,573,577,0.0063,34,,,
6246,573,577,0.0063,34,,,
6248,573,577,0.0063,34,,,
6250,573,576,0.0026,34,,,
6252,573,577,0.0063,34,,,
6254,573,577,0.0063,33,,,
6256,573,577,0.0063,33,,,
6258,573,577,0.0063,33,,,
6260,573,577,0.0063,33,,,
6262,573,576,0.0026,33,,,
6264,573,577,0.0063,33,,,
