timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,gt_velocity_savgol,dpss_lstm_filtered,traditional_filtered
5448,579,582,-0.0008,-8,-6.485508936041707e-18,0.47891821415866853,0.0013459459459459462
5450,579,582,-0.0008,-8,-6.485508936041707e-18,0.4789032078342609,0.0012432432432432435
5452,579,582,-0.0008,-8,-6.485508936041707e-18,0.47884013321293717,0.0010513513513513517
5454,579,582,-0.0008,-8,-6.485508936041707e-18,0.4786865620134211,0.0008648648648648652
5457,579,583,0.0027,-8,-6.485508936041707e-18,0.4785179756849803,0.0006783783783783786
5459,579,582,-0.0008,-8,-6.485508936041707e-18,0.47859794301279446,0.0004918918918918921
5462,578,582,-0.0042,-8,-6.485508936041707e-18,0.47904827849136167,0.00030540540540540556
5464,578,582,-0.0042,-8,-6.485508936041707e-18,0.47948638459627957,0.0002108108108108109
5466,579,583,0.0027,-8,-6.485508936041707e-18,0.47943908061278373,0.00011621621621621636
5468,579,582,-0.0008,-8,-6.485508936041707e-18,0.4790221804033096,2.162162162162168e-05
5470,579,582,-0.0008,-8,-6.485508936041707e-18,0.4786950311237627,-7.297297297297297e-05
5472,579,582,-0.0008,-8,-6.485508936041707e-18,0.47858876276356443,-0.00016756756756756757
5474,579,583,0.0027,-8,-6.485508936041707e-18,0.47861004154943376,-0.0002621621621621622
5476,578,582,-0.0042,-8,-6.485508936041707e-18,0.4788027342810801,-0.0004459459459459459
5478,579,582,-0.0008,-8,-6.485508936041707e-18,0.4791115734989856,-0.0006297297297297298
5480,578,582,-0.0042,-8,-6.485508936041707e-18,0.47920105838280225,-0.0008135135135135135
5482,580,583,0.006,-8,-6.485508936041707e-18,0.4789019112662386,-0.0009972972972972973
5484,578,582,-0.0042,-8,-6.485508936041707e-18,0.47851004853574053,-0.0011810810810810811
5486,579,583,0.0027,-8,-6.485508936041707e-18,0.4783782079231802,-0.001364864864864865
5488,578,583,-0.0006,-8,-6.485508936041707e-18,0.47854493852283797,-0.0015486486486486486
5490,578,582,-0.0042,-8,-6.485508936041707e-18,0.4788374200619706,-0.0017324324324324324
5492,578,583,-0.0006,-8,-6.485508936041707e-18,0.4789134433879475,-0.0019162162162162163
5494,579,583,0.0027,-8,-6.485508936041707e-18,0.47851532049587053,-0.0021000000000000003
5496,579,583,0.0027,-8,-6.485508936041707e-18,0.47788880611655393,-0.002289189189189189
5498,578,583,-0.0006,-8,-6.485508936041707e-18,0.4774619666170835,-0.0024783783783783784
5501,579,583,0.0027,-8,-6.485508936041707e-18,0.4772520701244698,-0.0026675675675675676
5504,579,583,0.0027,-8,-6.485508936041707e-18,0.47701885328183985,-0.002856756756756757
5505,579,583,0.0027,-8,-6.485508936041707e-18,0.47668697404490235,-0.003132432432432433
5507,579,583,0.0027,-8,-6.485508936041707e-18,0.4762640042357198,-0.003413513513513514
5509,580,583,0.006,-8,-6.485508936041707e-18,0.47568567552447377,-0.003694594594594594
5511,580,583,0.006,-8,-6.485508936041707e-18,0.47502007310327743,-0.003975675675675676
5513,580,584,0.0096,-8,-6.485508936041707e-18,0.4745953616724413,-0.004256756756756756
5515,578,583,-0.0006,-8,-6.485508936041707e-18,0.47465916111429596,-0.004537837837837838
5518,579,584,0.0062,-8,-6.485508936041707e-18,0.47497472587368306,-0.0048189189189189185
5520,579,584,0.0062,-8,-6.485508936041707e-18,0.4751274820720366,-0.0050999999999999995
5522,579,583,0.0027,-8,-6.485508936041707e-18,0.47508067666949594,-0.005375675675675675
5524,580,583,0.006,-8,-6.485508936041707e-18,0.4749483150092032,-0.0056513513513513506
5526,580,583,0.006,-8,-6.485508936041707e-18,0.4746758068105752,-0.005927027027027027
5527,580,583,0.006,-8,-6.485508936041707e-18,0.4742395050097621,-0.006202702702702702
5529,580,584,0.0096,-8,-6.485508936041707e-18,0.47375078733128173,-0.006389189189189189
5531,580,583,0.006,-8,-6.485508936041707e-18,0.4733687951405027,-0.006575675675675676
5533,580,584,0.0096,-8,-6.485508936041707e-18,0.4732158534862772,-0.006762162162162162
5535,580,583,0.006,-8,-6.485508936041707e-18,0.4733218409286818,-0.006948648648648648
5537,580,583,0.006,-8,-6.485508936041707e-18,0.4736051875751895,-0.007135135135135134
5539,580,583,0.006,-8,-6.485508936041707e-18,0.4738450063039377,-0.007321621621621621
5541,580,583,0.006,-8,-6.485508936041707e-18,0.47378895167444857,-0.007508108108108108
5543,580,584,0.0096,-8,-6.485508936041707e-18,0.47335627039289163,-0.007694594594594594
5545,580,584,0.0096,-8,-6.485508936041707e-18,0.47272651313848235,-0.007881081081081081
5548,580,584,0.0096,-8,-0.0012306089092770473,0.4721978647672407,-0.008067567567567567
5550,580,584,0.0096,-8,-0.001573565490550976,0.4719200633623215,-0.008254054054054055
5552,580,584,0.0096,-8,-0.0012336788530991909,0.4718460680374198,-0.008351351351351352
5554,581,583,0.0094,-8,-0.0003971390962647817,0.471903992304716,-0.00844864864864865
5556,580,584,0.0096,-8,0.0007684826905434724,0.4720807813299358,-0.008545945945945948
5558,580,583,0.006,-8,0.002114234427851101,0.47230942447037083,-0.008643243243243245
5560,580,584,0.0096,-8,0.00350978304611794,0.4723572711138521,-0.008740540540540543
5562,580,584,0.0096,-8,0.004843414485738137,0.4720078262481492,-0.00883783783783784
5564,581,584,0.0129,-8,0.006022033697040148,0.4713608267278728,-0.008935135135135138
5566,581,584,0.0129,-8,0.006971164640286739,0.47080111886568143,-0.009032432432432435
5568,580,584,0.0096,-8,0.007634950285674979,0.4706273876378205,-0.009129729729729733
5570,580,584,0.0096,-8,0.007976152613336254,0.4707044944308517,-0.009221621621621625
5572,581,584,0.0129,-7,0.007976152613336254,0.47062945525726224,-0.00921621621621622
5574,581,584,0.0129,-7,0.007634950285674979,0.47027283834323963,-0.009210810810810814
5576,581,584,0.0129,-7,0.006971164640286739,0.46987333957552135,-0.009205405405405409
5578,581,584,0.0129,-7,0.006022033697040148,0.46964746854460826,-0.009200000000000002
5580,581,584,0.0129,-7,0.004843414485738137,0.4696235172345194,-0.00910810810810811
5582,581,584,0.0129,-7,0.00350978304611794,0.4697802645072059,-0.009010810810810814
5584,580,584,0.0096,-7,0.0021142344278511013,0.47008927160343295,-0.008913513513513516
5586,581,584,0.0129,-7,0.0007684826905434729,0.47047341262561704,-0.008816216216216219
5588,580,584,0.0096,-7,-0.0003971390962647811,0.4709154420844779,-0.008718918918918921
5591,581,583,0.0094,-7,-0.0012336788530991905,0.4714878268189976,-0.008621621621621623
5593,580,583,0.006,-7,-0.0015735654905509751,0.47213409059138367,-0.008524324324324326
5595,580,584,0.0096,-7,-0.0012306089092770467,0.4726333688861267,-0.008427027027027028
5597,580,583,0.006,-7,-5.674820319036493e-18,0.47284353114651145,-0.00832972972972973
5599,580,584,0.0096,-7,-5.674820319036493e-18,0.47280760138642086,-0.008232432432432435
5601,580,584,0.0096,-7,-5.674820319036493e-18,0.47268218585108646,-0.008135135135135137
5603,580,583,0.006,-7,-5.674820319036493e-18,0.4726240508199052,-0.00803783783783784
5605,580,584,0.0096,-7,-5.674820319036493e-18,0.47262686059928816,-0.007940540540540542
5607,580,584,0.0096,-7,-5.674820319036493e-18,0.47262383790354884,-0.007843243243243245
5609,580,583,0.006,-7,-5.674820319036493e-18,0.4726918198315072,-0.007745945945945947
5611,580,584,0.0096,-7,-5.674820319036493e-18,0.4728969899268204,-0.00764864864864865
5613,580,583,0.006,-7,-5.674820319036493e-18,0.4731839145367871,-0.007551351351351354
5615,580,583,0.006,-7,-5.674820319036493e-18,0.4734208766344723,-0.007454054054054056
5617,580,583,0.006,-7,-5.674820319036493e-18,0.47336256308433133,-0.007356756756756759
5619,581,584,0.0129,-7,-5.674820319036493e-18,0.4729121981178902,-0.007259459459459461
5621,580,584,0.0096,-7,-5.674820319036493e-18,0.4724766211319624,-0.007162162162162164
5623,580,583,0.006,-7,-5.674820319036493e-18,0.4725824885994547,-0.0069756756756756775
5625,580,583,0.006,-7,-5.674820319036493e-18,0.47317906483148786,-0.006789189189189191
5627,580,583,0.006,-7,-5.674820319036493e-18,0.4737805056515849,-0.006602702702702704
5629,580,583,0.006,-7,-5.674820319036493e-18,0.4740961016361924,-0.006416216216216217
5632,580,583,0.006,-7,-5.674820319036493e-18,0.47414229384220774,-0.006224324324324325
5634,580,583,0.006,-7,-5.674820319036493e-18,0.4739928319145851,-0.0060324324324324335
5636,580,584,0.0096,-7,-5.674820319036493e-18,0.47374515840099696,-0.005756756756756758
5638,580,583,0.006,-7,-5.674820319036493e-18,0.47360821087019267,-0.005481081081081082
5640,580,583,0.006,-7,-5.674820319036493e-18,0.47372498689031145,-0.005205405405405406
5642,580,583,0.006,-7,-5.674820319036493e-18,0.4739740666202975,-0.0049297297297297305
5644,580,583,0.006,-7,-5.674820319036493e-18,0.4741611527873978,-0.004654054054054054
5646,580,583,0.006,-7,-5.674820319036493e-18,0.47425231041230476,-0.004383783783783784
5648,580,583,0.006,-7,-5.674820319036493e-18,0.4743372034116802,-0.004205405405405406
5650,580,583,0.006,-7,-5.674820319036493e-18,0.47451456593512076,-0.004110810810810811
5652,580,582,0.0025,-7,-5.674820319036493e-18,0.4747887143365372,-0.004016216216216216
5654,580,583,0.006,-7,-5.674820319036493e-18,0.4750496878058237,-0.003921621621621622
5656,580,583,0.006,-7,-5.674820319036493e-18,0.4752714299187153,-0.0038270270270270284
5658,579,582,-0.0008,-7,-5.674820319036493e-18,0.47553655997632044,-0.003732432432432434
5660,580,583,0.006,-7,-5.674820319036493e-18,0.475760525234994,-0.003637837837837839
5662,580,583,0.006,-7,-5.674820319036493e-18,0.4758789316555505,-0.0035486486486486497
5664,579,582,-0.0008,-7,-5.674820319036493e-18,0.47611831857861675,-0.0034594594594594607
5666,580,582,0.0025,-7,-5.674820319036493e-18,0.4765408279732693,-0.0033702702702702717
5668,579,583,0.0027,-7,-5.674820319036493e-18,0.47692649066366766,-0.0032810810810810823
5670,579,583,0.0027,-7,-5.674820319036493e-18,0.47733080244754345,-0.0031918918918918933
5672,578,582,-0.0042,-7,-5.674820319036493e-18,0.4780100349840531,-0.0030972972972972985
5675,578,583,-0.0006,-7,-5.674820319036493e-18,0.478855127419812,-0.003002702702702704
5677,578,582,-0.0042,-7,-5.674820319036493e-18,0.4794570657494549,-0.0029135135135135147
5679,579,582,-0.0008,-7,-5.674820319036493e-18,0.4795625910247856,-0.0028243243243243257
5681,579,582,-0.0008,-7,-5.674820319036493e-18,0.4792013080263273,-0.0027351351351351362
5683,579,583,0.0027,-7,-5.674820319036493e-18,0.47862280620538944,-0.002640540540540542
5685,578,583,-0.0006,-7,-5.674820319036493e-18,0.47818373130962244,-0.0025459459459459474
5688,579,583,0.0027,-7,-5.674820319036493e-18,0.47813329498545765,-0.0024513513513513526
5690,578,582,-0.0042,-7,-5.674820319036493e-18,0.4784437379239156,-0.0022729729729729737
5692,579,582,-0.0008,-7,-5.674820319036493e-18,0.47877231776235196,-0.0020945945945945953
5694,578,583,-0.0006,-7,-5.674820319036493e-18,0.47867459466499057,-0.001916216216216216
5696,579,583,0.0027,-7,-5.674820319036493e-18,0.47804345005398835,-0.0017378378378378378
5698,580,583,0.006,-7,-5.674820319036493e-18,0.4772644817483235,-0.0015594594594594594
5700,579,582,-0.0008,-7,-5.674820319036493e-18,0.47682230024996985,-0.0014648648648648648
5702,580,582,0.0025,-7,-5.674820319036493e-18,0.47673025971581273,-0.0013756756756756756
5704,579,583,0.0027,-7,-5.674820319036493e-18,0.4765664024433147,-0.001281081081081081
5706,580,583,0.006,-7,-5.674820319036493e-18,0.4760943780964907,-0.0011864864864864863
5708,579,583,0.0027,-7,-5.674820319036493e-18,0.475441923562012,-0.0010972972972972971
5710,581,583,0.0094,-7,-5.674820319036493e-18,0.4748064072789637,-0.001008108108108108
5712,580,583,0.006,-7,-5.674820319036493e-18,0.47443331333452105,-0.0010027027027027025
5714,581,582,0.006,-7,-0.0012306089092770467,0.4746331725039776,-0.000997297297297297
5716,579,582,-0.0008,-7,-0.0015735654905509751,0.47540263050427256,-0.0009918918918918917
5719,580,582,0.0025,-7,-0.0012336788530991905,0.47626304886198867,-0.0009864864864864863
5721,579,583,0.0027,-7,-0.0003971390962647811,0.47677740423322423,-0.0009810810810810808
5723,579,583,0.0027,-7,0.0007684826905434729,0.47704325641471274,-0.0009756756756756754
5725,578,583,-0.0006,-7,0.0021142344278511013,0.47741272108591937,-0.00097027027027027
5727,578,583,-0.0006,-7,0.00350978304611794,0.47794522198247436,-0.0008810810810810808
5729,578,583,-0.0006,-7,0.004843414485738137,0.47840048657533973,-0.0007918918918918916
5731,579,582,-0.0008,-7,0.006022033697040148,0.47857090385099255,-0.0007027027027027024
5733,579,582,-0.0008,-7,0.006971164640286739,0.4784173556946165,-0.0006135135135135132
5735,580,583,0.006,-7,0.007634950285674979,0.47810941676648067,-0.000524324324324324
5737,578,582,-0.0042,-7,0.007976152613336254,0.4780144001180778,-0.00043513513513513514
5739,579,583,0.0027,-6,0.007976152613336254,0.478353299623615,-0.0003405405405405405
5741,578,582,-0.0042,-6,0.007634950285674979,0.47897931635043944,-0.0002459459459459459
5743,578,582,-0.0042,-6,0.006971164640286739,0.47956437330200036,-0.00015135135135135137
5745,578,583,-0.0006,-6,0.00602203369704015,0.4797806482257843,-5.675675675675674e-05
5747,579,582,-0.0008,-6,0.004843414485738138,0.4795687186365904,3.783783783783783e-05
5750,579,582,-0.0008,-6,0.0035097830461179418,0.4792007873550973,0.000127027027027027
5752,579,582,-0.0008,-6,0.002114234427851102,0.47887082042318924,0.00021621621621621621
5754,579,582,-0.0008,-6,0.0007684826905434738,0.4785149094360942,0.0003108108108108108
5756,580,583,0.006,-6,-0.00039713909626478024,0.4781435268955631,0.00040540540540540544
5758,578,582,-0.0042,-6,-0.0012336788530991896,0.4780365309856723,0.0005
5761,580,582,0.0025,-6,-0.0015735654905509745,0.4783796548213348,0.0005891891891891894
5763,578,582,-0.0042,-6,-0.0012306089092770456,0.4789843242831767,0.0006783783783783786
5765,578,582,-0.0042,-6,-4.864131702031279e-18,0.47943233115078554,0.0007675675675675678
5767,579,582,-0.0008,-6,-4.864131702031279e-18,0.4792678659369495,0.0007729729729729733
5769,580,583,0.006,-6,-4.864131702031279e-18,0.4784756700923736,0.0007783783783783787
5771,579,583,0.0027,-6,-4.864131702031279e-18,0.47778563137673524,0.0007837837837837841
5773,578,582,-0.0042,-6,-4.864131702031279e-18,0.4778768260650541,0.0007891891891891895
5775,579,582,-0.0008,-6,-4.864131702031279e-18,0.47848653525387724,0.0007945945945945949
5777,579,582,-0.0008,-6,-4.864131702031279e-18,0.47888012650918266,0.0007945945945945949
5779,579,582,-0.0008,-6,-4.864131702031279e-18,0.4787935838821992,0.0008000000000000004
5781,579,583,0.0027,-6,-4.864131702031279e-18,0.47848788833949596,0.0008000000000000004
5783,578,583,-0.0006,-6,-4.864131702031279e-18,0.47834471258853783,0.0008000000000000004
5785,579,582,-0.0008,-6,-4.864131702031279e-18,0.4785543340180339,0.0008000000000000004
5787,578,582,-0.0042,-6,-4.864131702031279e-18,0.4789422120628455,0.0008000000000000004
5790,580,582,0.0025,-6,-4.864131702031279e-18,0.47921400208261655,0.0008000000000000004
5792,578,582,-0.0042,-6,-4.864131702031279e-18,0.479363116883605,0.0008000000000000004
5794,579,582,-0.0008,-6,-4.864131702031279e-18,0.47955304764150775,0.0008000000000000004
5796,578,582,-0.0042,-6,-4.864131702031279e-18,0.4797377717834587,0.0008000000000000004
5798,579,582,-0.0008,-6,-0.0012306089092770456,0.47972889043562633,0.0008000000000000004
5800,579,582,-0.0008,-6,-0.0015735654905509745,0.4794835029724957,0.0008000000000000004
5803,579,582,-0.0008,-6,-0.0012336788530991896,0.47914338710519844,0.0008000000000000004
5805,579,582,-0.0008,-6,-0.00039713909626478024,0.47886153161406375,0.0007945945945945949
5807,579,583,0.0027,-6,0.0007684826905434738,0.47877115740019427,0.0007891891891891895
5809,578,582,-0.0042,-6,0.002114234427851102,0.4790215139538818,0.0007000000000000003
5811,578,582,-0.0042,-6,0.0035097830461179418,0.4794983279823877,0.0006108108108108111
5813,579,582,-0.0008,-6,0.004843414485738138,0.47975715672560143,0.0005216216216216219
5815,579,582,-0.0008,-6,0.00602203369704015,0.4795800391646949,0.00043243243243243265
5817,579,582,-0.0008,-6,0.006971164640286739,0.4791982937822067,0.00033783783783783797
5819,579,582,-0.0008,-6,0.007634950285674979,0.4788737999771136,0.0002432432432432433
5822,580,582,0.0025,-6,0.007976152613336254,0.47871869505877185,0.00014864864864864866
5824,578,582,-0.0042,-5,0.007976152613336255,0.47879122604498736,5.4054054054054006e-05
5826,579,582,-0.0008,-5,0.00640434137639794,0.47895109273813774,-4.054054054054054e-05
5828,578,583,-0.0006,-5,0.005397599149735769,0.47888180262555047,-0.0001351351351351351
5830,580,582,0.0025,-5,0.0047883548439409665,0.47852907723567184,-0.0002297297297297297
5832,579,582,-0.0008,-5,0.004446275389473364,0.47819064182041515,-0.0003243243243243243
5834,580,582,0.0025,-5,0.00427826573666142,0.47810729355727055,-0.00041891891891891893
5836,578,582,-0.0042,-5,0.0042284688557022105,0.4781771808888517,-0.0005135135135135135
5838,579,583,0.0027,-5,0.00427826573666142,0.4780453619904137,-0.0006081081081081081
5840,579,583,0.0027,-5,0.004446275389473364,0.4775415513345149,-0.0007027027027027026
5842,580,583,0.006,-5,0.0047883548439409665,0.47707288011549664,-0.0007972972972972972
5844,579,582,-0.0008,-5,0.005397599149735769,0.4772679591902636,-0.0008918918918918918
5847,578,582,-0.0042,-5,0.00640434137639794,0.4781456500991983,-0.0009864864864864865
5849,578,582,-0.0042,-5,0.007976152613336255,0.4789549659265178,-0.001081081081081081
5851,580,583,0.006,-4,0.007976152613336255,0.4791159449488446,-0.0011756756756756757
5853,578,582,-0.0042,-4,0.007634950285674982,0.4789613676195955,-0.0012702702702702701
5855,579,582,-0.0008,-4,0.00697116464028674,0.4790263302876072,-0.001454054054054054
5857,578,582,-0.0042,-4,0.00602203369704015,0.47912607262861884,-0.0016378378378378378
5859,580,582,0.0025,-4,0.00484341448573814,0.4787340458183318,-0.0018216216216216216
5861,579,583,0.0027,-4,0.0035097830461179426,0.4777746761122408,-0.0020054054054054055
5863,580,583,0.006,-4,0.0021142344278511035,0.4766836844655104,-0.0021891891891891893
5865,579,583,0.0027,-4,0.0007684826905434753,0.4759087355973356,-0.002372972972972973
5867,580,583,0.006,-4,-0.0003971390962647787,0.4755568087750036,-0.002556756756756757
5869,579,583,0.0027,-4,-0.001233678853099188,0.47551483235236747,-0.002740540540540541
5871,580,583,0.006,-4,-0.001573565490550973,0.4757151713510728,-0.0029243243243243246
5873,578,583,-0.0006,-4,-0.001230608909277044,0.47613245769814133,-0.0031081081081081085
5875,579,583,0.0027,-4,-3.2427544680208535e-18,0.4766267075624592,-0.0032918918918918923
5877,579,583,0.0027,-4,-3.2427544680208535e-18,0.4770321301208671,-0.0034756756756756757
5879,578,583,-0.0006,-4,-3.2427544680208535e-18,0.47733276267142555,-0.0036594594594594595
5881,579,582,-0.0008,-4,-3.2427544680208535e-18,0.47746008475482754,-0.003837837837837838
5883,580,583,0.006,-4,-3.2427544680208535e-18,0.47726382533509415,-0.004016216216216216
5885,579,583,0.0027,-4,-3.2427544680208535e-18,0.4769261391611602,-0.004110810810810811
5888,578,583,-0.0006,-4,-3.2427544680208535e-18,0.47677238688305257,-0.004205405405405406
5891,579,583,0.0027,-4,-3.2427544680208535e-18,0.476640513720523,-0.004300000000000002
5893,580,583,0.006,-4,-3.2427544680208535e-18,0.47615942666860667,-0.004394594594594597
5895,580,583,0.006,-4,-3.2427544680208535e-18,0.4754641991615882,-0.004483783783783785
5896,580,583,0.006,-4,-3.2427544680208535e-18,0.47505248901676045,-0.004572972972972975
5898,580,582,0.0025,-4,-3.2427544680208535e-18,0.47512799379571236,-0.004662162162162164
5900,579,583,0.0027,-4,-3.2427544680208535e-18,0.4753694469385903,-0.004751351351351353
5902,580,583,0.006,-4,-3.2427544680208535e-18,0.4752946717174572,-0.004840540540540543
5904,580,583,0.006,-4,-3.2427544680208535e-18,0.47477702754337947,-0.004929729729729732
5906,581,583,0.0094,-4,-3.2427544680208535e-18,0.4741312331077804,-0.005018918918918922
5908,580,583,0.006,-4,-3.2427544680208535e-18,0.47375785277458654,-0.005108108108108111
5910,580,583,0.006,-4,-3.2427544680208535e-18,0.4737793179476081,-0.0051972972972973
5912,580,583,0.006,-4,-3.2427544680208535e-18,0.4739933164204335,-0.005286486486486489
5914,580,583,0.006,-4,-3.2427544680208535e-18,0.4741645362906328,-0.0053756756756756785
5916,580,583,0.006,-4,-3.2427544680208535e-18,0.47423605358567333,-0.005464864864864867
5918,580,583,0.006,-4,-3.2427544680208535e-18,0.47425421396301676,-0.005464864864864867
5920,580,583,0.006,-4,-3.2427544680208535e-18,0.47425712156107247,-0.005464864864864867
5922,580,583,0.006,-4,-3.2427544680208535e-18,0.47425737003531443,-0.005464864864864867
5924,580,583,0.006,-4,-3.2427544680208535e-18,0.47425732579100727,-0.005464864864864867
5926,580,583,0.006,-4,-3.2427544680208535e-18,0.474257303648796,-0.005464864864864866
5928,580,583,0.006,-4,-3.2427544680208535e-18,0.4742572984613345,-0.005464864864864866
5931,580,583,0.006,-4,-3.2427544680208535e-18,0.47425729771985997,-0.005375675675675678
5933,580,583,0.006,-4,-3.2427544680208535e-18,0.47425729764940533,-0.005286486486486488
5935,580,583,0.006,-4,-3.2427544680208535e-18,0.47425729764940533,-0.005197297297297299
5937,580,583,0.006,-4,-3.2427544680208535e-18,0.47425729764940533,-0.005108108108108109
5939,580,583,0.006,-4,-3.2427544680208535e-18,0.47425729764940533,-0.00501891891891892
5941,580,583,0.006,-4,-3.2427544680208535e-18,0.4742574887927768,-0.004929729729729731
5943,580,583,0.006,-4,-3.2427544680208535e-18,0.4742599045411067,-0.004840540540540542
5945,580,583,0.006,-4,-3.2427544680208535e-18,0.47427805635414294,-0.0047513513513513525
