timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,gt_velocity_savgol,dpss_lstm_filtered,traditional_filtered
5849,581,585,0.0034,-109,-0.003515187555593784,0.11948568383396721,-0.005499999999999998
5851,581,586,0.0069,-109,-0.00432827057807595,0.1191384864480804,-0.005589189189189187
5853,581,585,0.0034,-109,-0.005582458898680481,0.11873736363491127,-0.005678378378378377
5855,583,585,0.01,-109,-0.007042245502641665,0.11827085676789564,-0.005767567567567566
5857,581,586,0.0069,-109,-0.00850835522361929,0.11781234020338073,-0.005767567567567567
5859,581,585,0.0034,-110,-0.009817744743698635,0.11738438526774653,-0.005767567567567567
5862,582,585,0.0067,-110,-0.010843602593390476,0.11694904053526659,-0.005767567567567568
5864,583,586,0.0134,-110,-0.01149534915163107,0.1164921412886863,-0.005767567567567569
5866,582,585,0.0067,-110,-0.011718636645782186,0.11604392257185359,-0.005767567567567569
5868,582,586,0.0101,-110,-0.01149534915163107,0.11563319744546251,-0.005767567567567569
5870,581,586,0.0069,-110,-0.010843602593390476,0.11528702348013886,-0.005767567567567569
5872,583,585,0.01,-110,-0.009817744743698635,0.11510324702797528,-0.005856756756756757
5875,582,586,0.0101,-111,-0.00850835522361929,0.1152100433719781,-0.005856756756756757
5877,582,586,0.0101,-111,-0.007042245502641667,0.11559913146511111,-0.005945945945945946
5879,583,585,0.01,-111,-0.005582458898680482,0.11612298447368344,-0.0060351351351351345
5881,583,585,0.01,-111,-0.004328270578075952,0.11667491759345389,-0.0060351351351351345
5883,582,585,0.0067,-111,-0.0035151875555937853,0.11725267813803578,-0.0060351351351351345
5885,581,585,0.0034,-111,-0.003414948694425183,0.11785923169827661,-0.006035135135135134
5889,581,585,0.0034,-111,-0.002057107805305751,0.11845754655898146,-0.006035135135135134
5891,582,585,0.0067,-111,-0.0007477182852264051,0.11903338491128018,-0.006035135135135134
5893,581,585,0.0034,-111,0.0003864083963236252,0.11959346682229419,-0.006035135135135134
5895,581,585,0.0034,-111,0.0012003448456423674,0.1200779132474048,-0.006035135135135134
5897,581,585,0.0034,-111,0.0015310477448151002,0.1203877020161685,-0.006040540540540539
5899,583,585,0.01,-111,0.002394715703428792,0.12051131446679977,-0.006035135135135134
5901,581,585,0.0034,-111,0.0015310477448151002,0.12051492927265423,-0.006029729729729728
5904,581,585,0.0034,-111,0.0012003448456423674,0.120416368305409,-0.006029729729729728
5906,581,585,0.0034,-111,0.0003864083963236252,0.12019428430364329,-0.006029729729729728
5908,582,585,0.0067,-111,-0.0007477182852264051,0.1198977215763567,-0.006029729729729728
5910,581,585,0.0034,-111,-0.002057107805305751,0.11960415906201666,-0.006029729729729728
5912,581,585,0.0034,-111,-0.003414948694425183,0.11929816814465782,-0.006029729729729728
5914,581,586,0.0069,-111,-0.004712545407308221,0.1189117298108614,-0.006029729729729728
5917,583,585,0.01,-111,-0.005859318322891132,0.11845078805199111,-0.006035135135135134
5919,581,585,0.0034,-111,-0.006782803744322929,0.11799665818140981,-0.006029729729729728
5921,582,586,0.0101,-111,-0.00742865389896537,0.11761315573170128,-0.006029729729729728
5923,582,585,0.0067,-111,-0.007760636938392965,0.11732473834445838,-0.006029729729729728
5925,583,585,0.01,-112,-0.007760636938392965,0.11716782088564622,-0.006029729729729728
5927,582,585,0.0067,-112,-0.007428653898965372,0.11717020135508219,-0.006029729729729728
5931,582,586,0.0101,-112,-0.00678280374432293,0.11727958376954745,-0.00594054054054054
5933,581,585,0.0034,-112,-0.005859318322891133,0.11741367583304561,-0.005851351351351351
5935,582,586,0.0101,-112,-0.003515187555593786,0.11757046246649677,-0.005851351351351351
5937,581,585,0.0034,-112,-0.0018839009496100037,0.11780775324716453,-0.0057621621621621625
5939,581,586,0.0069,-112,-0.0008567629596633048,0.11812540646970768,-0.005762162162162163
5941,581,585,0.0034,-112,-0.0003613098889027013,0.11844213342447074,-0.005762162162162163
5943,583,585,0.01,-112,-0.0003613098889027013,0.11870095679488454,-0.005762162162162163
5946,581,586,0.0069,-112,-0.0008567629596633048,0.11890579475944288,-0.005762162162162163
5948,581,585,0.0034,-112,-0.0018839009496100037,0.119032143515996,-0.005762162162162163
5950,581,585,0.0034,-112,-0.003515187555593786,0.11901171639000793,-0.005762162162162163
5952,583,585,0.01,-112,-0.005859318322891133,0.1188287154322383,-0.005762162162162163
5954,581,585,0.0034,-112,-0.00678280374432293,0.11854681243825324,-0.005672972972972975
5956,581,585,0.0034,-112,-0.007428653898965372,0.11822647279702453,-0.005672972972972975
5959,581,586,0.0069,-112,-0.007760636938392965,0.11788783126241495,-0.005583783783783785
5961,582,585,0.0067,-113,-0.007760636938392965,0.11759246274840626,-0.005494594594594596
5963,583,585,0.01,-113,-0.007428653898965372,0.11743449777821328,-0.0054054054054054074
5965,582,586,0.0101,-113,-0.00678280374432293,0.1173973546203399,-0.005316216216216218
5967,581,586,0.0069,-113,-0.005859318322891133,0.11739314369769246,-0.005227027027027029
5969,583,586,0.0134,-113,-0.004712545407308223,0.1174433216507422,-0.005137837837837839
5972,581,585,0.0034,-113,-0.003414948694425184,0.11765283424522971,-0.00504864864864865
5975,581,585,0.0034,-113,-0.002057107805305752,0.1180531117782263,-0.004959459459459461
5977,581,586,0.0069,-113,-0.0007477182852264066,0.1185800547343566,-0.004870270270270272
5979,582,585,0.0067,-113,0.00038640839632362374,0.11916016079960139,-0.004775675675675677
5981,581,585,0.0034,-113,0.001200344845642366,0.11973684562018422,-0.004686486486486488
5983,581,585,0.0034,-113,0.001531047744815099,0.1202216356990521,-0.004597297297297299
5985,581,585,0.0034,-113,0.001197357851714355,0.12053582079545798,-0.004497297297297299
5988,582,585,0.0067,-113,-8.028289340632884e-17,0.12072003356132305,-0.004313513513513514
5990,581,585,0.0034,-113,-8.028289340632884e-17,0.12087302214102613,-0.00412972972972973
