timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,gt_velocity_savgol,dpss_lstm_filtered,traditional_filtered
5659,577,580,0.0062,204,1.6024689111614316e-16,0.11455355409930776,-0.007840540540540543
5661,577,580,0.0062,204,1.6024689111614316e-16,0.11559147297757547,-0.007840540540540543
5663,578,580,0.0097,204,1.6024689111614316e-16,0.11675682213723389,-0.007835135135135137
5665,577,580,0.0062,204,1.6024689111614316e-16,0.11786281592717751,-0.007835135135135137
5667,577,580,0.0062,204,1.6024689111614316e-16,0.11871380463515854,-0.007835135135135136
5669,577,580,0.0062,204,1.6024689111614316e-16,0.11923880406696624,-0.007832432432432432
5671,576,580,0.0028,204,1.6024689111614316e-16,0.11949089101888137,-0.007829729729729729
5675,576,580,0.0028,204,1.6024689111614316e-16,0.1195589474926059,-0.007827027027027027
5677,577,580,0.0062,204,1.6024689111614316e-16,0.11949117317828417,-0.007824324324324325
5679,577,580,0.0062,204,1.6024689111614316e-16,0.11927899638318576,-0.007821621621621621
5681,577,580,0.0062,204,-0.001210459873893706,0.11891491813067608,-0.00781891891891892
5683,577,580,0.0062,204,-0.001547801150224783,0.11844925443244585,-0.007816216216216216
5685,577,581,0.0098,204,-0.0012134795528378453,0.117971820669228,-0.007813513513513514
5687,577,580,0.0062,204,-0.00039063664886450545,0.11755094112999237,-0.0078108108108108105
5689,577,581,0.0098,204,-0.0004545597226170812,0.11719452980972345,-0.007808108108108108
5691,577,581,0.0098,204,0.0005318164436557935,0.11685944133227022,-0.007808108108108108
5693,577,580,0.0062,204,0.0022388370291172143,0.1164828005830918,-0.007808108108108108
5695,577,580,0.0062,204,0.004373475526356602,0.11601781769700321,-0.007808108108108108
5697,577,580,0.0062,204,0.006679333741389698,0.11549582561922622,-0.007808108108108108
5699,577,581,0.0098,204,0.008936641793658568,0.11504395723722914,-0.0078108108108108105
5701,577,580,0.0062,204,0.0109622581160316,0.11476012850880885,-0.007908108108108108
5704,577,581,0.0098,204,0.012609669454803499,0.11458542076526286,-0.008005405405405406
5706,578,581,0.0132,205,0.013768990869695304,0.11440862924331013,-0.008102702702702703
5708,578,581,0.0132,205,0.014366965733854369,0.11425056614606727,-0.0082
5710,577,581,0.0098,205,0.014366965733854369,0.11421398252281359,-0.008297297297297298
5712,577,580,0.0062,205,0.013768990869695304,0.11432029231349969,-0.008394594594594598
